1.153335616231509486e-01,4.988607370084581216e-01
-4.171072787930273917e-01,-5.343604128220410393e-02
-9.132877476223753843e-02,2.871109612008213574e-01
-2.166685912838522410e-01,1.421473499966186549e-01
8.708528409182277052e-02,4.335492600415885578e-01
-1.765439829117532444e-01,2.466661220577230917e-01
-2.092010359649892348e-01,2.314835439544061790e-01
-3.662779547645287348e-01,3.398621350299571575e-02
-2.737026681746516643e-01,1.566035038029020554e-01
1.308359627345564991e-02,3.645786604284164123e-01
-1.914227614283020296e-01,2.307281217295743536e-01
-1.366528285878217952e-01,3.975742126875134175e-01
-3.635370594145220791e-01,-4.848583824170348694e-02
-1.768304715540740257e-01,2.065356630463540399e-01
-3.024427062409478784e-01,1.526035424051724876e-01
-4.891652225751156463e-02,3.345118693316207481e-01
