-6.227013310809045299e-01,-3.895596704674014199e-01
-1.240227243358547893e-01,2.384013695099505004e-01
-1.780493056271794661e-01,1.500799621434250886e-01
-3.862634228717104490e-01,-7.129287603191264422e-02
-4.266174224736089537e-01,-4.890514699672327686e-02
-4.862756712662044123e-01,-1.927626726216361275e-01
5.359231628973565309e-02,4.164193321863765007e-01
7.006250826084900463e-02,4.134835579572622155e-01
-1.794393929993254311e-01,1.845541264746758114e-01
-1.746538265644700383e-01,2.270117790683748582e-01
1.437565212614659027e-01,4.553849317425848198e-01
-5.032560552597271641e-01,-1.899853141766384146e-01
6.529687659295677071e-02,3.746604234693182711e-01
-3.930236760826449349e-01,-6.988844401843734289e-02
-8.592879368815413421e-02,2.502461671794446452e-01
-6.191099122657833798e-01,-3.619995908964050435e-01
