3.695347997216102270e-02,4.455497375148614880e-01
-4.142291960097501669e-01,3.007292383621100983e-03
-2.258846955710568927e-01,2.288945202765307052e-01
-1.764608450072481238e-01,2.148080951949281336e-01
2.025016012861551376e-02,4.001253226348027714e-01
-1.437347764992014665e-01,3.248349380230952099e-01
-1.774642690384027610e-01,2.163726070083897002e-01
-3.105969651182111102e-01,1.411639173092937016e-01
-1.391934751874215614e-01,2.380142489956103002e-01
-9.446101895684784477e-02,2.858592792524520809e-01
-2.687452418382633157e-01,2.345027346722345918e-01
-1.071499270275496074e-01,3.578115572706756509e-01
-3.515866314720759167e-01,4.556856275574003301e-02
-1.055350681841151633e-01,3.087306608564509003e-01
-3.355696221341127883e-01,1.663974940173539308e-01
-5.357123009295217120e-02,3.810344441197774379e-01
