-5.798668983598145310e-01,-2.728730564740579623e-01
-2.845852685536730525e-03,3.841295217868413991e-01
-4.542490340546376237e-01,-1.692613062320710848e-01
-2.738134686142704166e-01,7.803999579489272198e-02
-4.543713246620665891e-01,-1.233615073526121153e-01
-2.352213466794535190e-01,1.253707706444453507e-01
-1.135112434132012488e-01,2.465018326081281352e-01
6.376264260149021312e-02,4.300485881717302505e-01
-1.952760585659677750e-01,1.548102108822580480e-01
-3.401821438412317433e-01,1.217643533869405305e-03
-2.720626241431056691e-01,3.334166250263202042e-02
-4.785660155020073914e-01,-4.335324047047828949e-02
2.060183911131389656e-01,5.132864687774965073e-01
-6.424996769968520371e-02,3.209208310248249929e-01
-9.214313008208298295e-02,3.630592633279556281e-01
-3.874181660148167117e-01,-4.385604581146141517e-02
