-2.524828520524021735e-01,8.424549051642633846e-02
-1.795077302947832229e-02,2.955336146804913855e-01
-3.174495390112599957e-01,6.659559955140391396e-02
-8.839343112574132855e-02,2.599136245169816894e-01
-2.261339696329157933e-01,1.574560946559293295e-01
-5.489024390235443945e-02,2.559464966791566987e-01
-2.002871785351129086e-01,1.202500576127555620e-01
-1.735589565873778273e-01,1.854300157226951573e-01
-1.127730086290019279e-01,2.122968890172821921e-01
-2.455638622920107150e-01,1.270613522847695853e-01
-3.084142507125184896e-01,-2.571903410767404415e-03
-2.476932015504948181e-01,6.268545959641290410e-02
-1.260297814565397301e-01,3.094336196540352080e-01
-9.415138457740691857e-02,2.876794833490178838e-01
-2.302291179513479558e-01,1.303379740698124289e-01
-1.066390985943179298e-01,1.941699436592473071e-01
