3.112569136470050291e-01,6.430063049308465395e-01
-4.667656702621654774e-01,-7.204953365895272466e-02
5.893849223768409668e-02,3.488375242799968690e-01
-2.038027719003809857e-01,1.729769587769482142e-01
1.233548794886310113e-01,4.229973485177032644e-01
-1.727804912318232633e-01,2.480401742224169204e-01
-2.537714314802893556e-01,1.148216629544212553e-01
-3.970532249465805741e-01,-2.570339412178285210e-02
-1.925401218240226364e-01,1.601532433855527016e-01
-2.884936544918121834e-02,2.539016862886796511e-01
-7.937888838300501126e-02,2.824126083321608638e-01
1.015527862844592399e-01,5.144672102850610385e-01
-4.492781785555000629e-01,-1.458209823915065650e-01
-1.413940864696334732e-01,2.205555437667686691e-01
-3.113680469644015125e-01,1.236671746350262446e-01
3.507093175341966657e-02,4.490015370111469784e-01
