2.797435312768216109e-01,6.287853114269258414e-01
-4.547512648261373691e-01,-8.091206977284956525e-02
-6.614288422237796228e-02,3.712611720860464204e-01
-1.091817174541509505e-01,2.499711612812858252e-01
1.471956055325278623e-01,4.977413278912100614e-01
-5.798951117064980731e-02,3.545449791162567643e-01
-2.883070840813343194e-01,1.581733582146459816e-01
-3.950949615913937341e-01,1.654722413499416789e-02
-1.902844866973172899e-01,1.836486807586606429e-01
-3.246091321371407518e-02,3.400296085939019664e-01
-2.331470707047088309e-01,1.934660615036172260e-01
8.094390435659125360e-02,5.247563018838139470e-01
-4.942553976498087476e-01,-1.365701061256784643e-01
-1.794131399053262299e-01,2.292295967446179861e-01
-2.974695010005775075e-01,1.542629124256018613e-01
1.127708537359140006e-01,4.881858363535009904e-01
