-2.240960827546228107e-01,1.346028718389283563e-01
8.670254252271517026e-02,4.483697530981062829e-01
-2.342709250377050245e-01,6.069732671606505731e-02
-3.155283745041958521e-01,2.303664834379361148e-02
-5.281661948289858577e-01,-2.628583921004213897e-01
-1.897815526036425726e-01,1.377758777917161837e-01
-4.619800324865615537e-01,-1.475452235882509233e-01
-4.751555357408834140e-02,2.355180561550251350e-01
-6.073013425571262974e-02,2.877241535504796999e-01
-4.958076217291286780e-01,-1.901881815409003362e-01
-1.907330198721329251e-01,1.202219821310505088e-01
-8.785061410969483009e-02,2.865491808093349468e-01
6.106234094183920352e-02,3.745032472129015133e-01
7.313739010036254817e-02,3.983078751488503544e-01
-3.793659805646900501e-02,2.774142401003567016e-01
-1.672787447350999601e-01,1.881072907744434364e-01
