-4.766655342309584764e-01,-1.946823468338476359e-01
-4.425872031099422066e-01,-9.688595569150344755e-02
-6.320860134943013797e-01,-4.063064215405876589e-01
-2.864890679492723691e-01,9.105262245288167633e-02
-2.805771712789047467e-01,6.422110926579518986e-02
-1.714538694115595174e-01,2.179087698007835250e-01
2.812752724708028965e-02,3.586896698848947018e-01
2.472440811544898143e-01,5.377965294683897390e-01
-1.678104826988442988e-01,1.864929861399123590e-01
-3.339287480197574709e-01,-2.207626344134420472e-03
-2.182058652842116253e-01,1.762002320821355605e-01
-3.134548329652139809e-01,1.493134829301747193e-02
2.902679805494898790e-01,5.742398403572114285e-01
1.166710853982606821e-01,4.343983345761541215e-01
4.914446113539291949e-02,3.963778586761821932e-01
-2.798082628539834138e-01,1.014031146742683243e-01
