-5.407376012659701470e-01,-2.236841123208265780e-01
-2.196912539637263795e-01,1.288389721938146548e-01
-3.117535474158986686e-01,6.332653551274286530e-02
2.342073050910637166e-01,5.386521582157867138e-01
-4.029142594474515726e-01,-7.449211763248900220e-02
1.987579760393584083e-01,5.155922868440153684e-01
8.649988947803935110e-03,3.605749184571070409e-01
-1.332222877034803243e-01,2.068689620979886623e-01
-4.482182091266374568e-01,-8.562179723104618168e-02
-1.964361777105048112e-01,1.707829045934276535e-01
-2.743985348705283434e-01,1.106530954865182631e-01
-1.049492040074201243e-01,2.867983791001765259e-01
-4.472772959285588323e-02,3.175990095800592106e-01
-2.272659332620622641e-01,1.467983949981421510e-01
-3.135327010882319465e-01,5.745698654841367714e-02
-5.342789309278115351e-01,-2.261080081739126058e-01
