-2.483854924988707080e-01,9.438372912415687876e-02
-1.534286232923479931e-01,2.010337416873208272e-01
-3.156575202685613091e-01,6.485865564262162375e-02
-1.914669481193256861e-01,1.638841976576385362e-01
-2.400248450147002832e-01,1.544608312120556992e-01
-2.601842479272574171e-01,7.309462113622029744e-02
-6.247391392658561277e-02,2.627843144042612544e-01
-2.455541884791567764e-01,5.275736204072493940e-02
-1.424446279313921759e-01,1.780952138191400635e-01
-1.189613094943615806e-01,2.352649170069678608e-01
-1.389149263491825659e-01,2.257026434944600368e-01
-2.750813910201916346e-01,1.216511550585676338e-01
-1.746316900617350121e-01,1.653122125167529322e-01
-1.563489555858926794e-01,2.049846455499682862e-01
-2.686278546847926108e-01,8.805981308601887325e-02
-1.391312845199421111e-01,2.025721745201046198e-01
