6.157634657661918698e-02,4.490616923043947439e-01
-4.035932840341526773e-01,-6.784683643432896927e-02
-1.798729857158035683e-01,3.159917027370975351e-01
-2.041237748355730908e-01,1.410578096920481472e-01
-2.129756009694812324e-02,3.742560212293172262e-01
-3.661800525486248459e-01,-2.638788199919190475e-02
-4.117483319067332670e-01,1.485149423249991323e-02
-1.341027131237177150e-01,2.649828007771245497e-01
-9.276917111906105018e-02,2.962976032327945264e-01
-2.341300871871733746e-01,1.156359377199396854e-01
-1.678159132207570625e-01,2.430254436915782468e-01
-2.284332857446385590e-01,2.177984167230306856e-01
-2.634328877958388992e-01,8.708778062957593658e-02
-1.250071121253853723e-01,2.350318522510539132e-01
-2.218143654322876912e-01,1.300516058098318273e-01
3.086233105879920141e-02,3.831290617818720601e-01
