1.360919173668524995e-01,5.093529135265233432e-01
-3.693299045798797975e-01,-3.069877538561114130e-02
-4.759894638096197339e-02,3.571418835898473865e-01
-2.298095741618661481e-01,1.110718125633153724e-01
3.221573759983000721e-03,3.487249336069807581e-01
-3.547899645296415105e-01,3.251651679113151672e-02
-4.691991791063817030e-01,-1.031142246855761002e-01
-7.468736228779580821e-02,2.429714204740491545e-01
-5.905645524906209115e-02,3.065574330621351207e-01
-2.955344332280540054e-01,8.946717680596891209e-02
-1.980104228216068574e-01,2.230279053056505589e-01
-2.475281133881087059e-01,2.264338127020468494e-01
-1.789894762987400412e-01,1.406090342947620142e-01
-3.614783381399560430e-02,2.939833350050513605e-01
-1.323889191951583832e-01,1.730644381250202035e-01
5.552037644944453343e-02,4.070510597971456201e-01
