-2.020724839460703581e-01,1.493578866354650092e-01
-3.276364116349255590e-02,3.192697368372708344e-01
-2.817062553779353107e-01,-1.069845562987566806e-02
-1.920753122698191095e-01,1.510745122116962380e-01
-6.088264142843776705e-01,-3.540603860715043072e-01
-1.205305300910975985e-01,2.269144551388145303e-01
-3.822913924473993197e-02,2.704528273144582995e-01
-2.253812352614283088e-01,1.545533060949982329e-01
-5.078773252879690420e-02,2.722762813054450115e-01
2.203626384723956222e-01,5.271501515821445105e-01
1.855321878483746079e-01,4.765095823596419145e-01
1.935423308772314388e-01,5.119166009562904351e-01
-9.401156027998101850e-02,3.224623313418745751e-01
2.363933740330734223e-01,5.188311775178658936e-01
-2.854625433409105351e-01,6.311943432880152971e-02
-2.231904916466482536e-01,1.127032135334921914e-01
