4.610940322874116509e-02,3.826337985621015569e-01
-7.677484232367313803e-03,3.410216390359098737e-01
-6.101937410699129899e-02,2.877876276176977721e-01
-3.574647145130301351e-01,-4.477338603895984065e-02
-1.419021668005092385e-02,3.361245886578184683e-01
-3.965497910111873692e-01,-6.380602673025181915e-02
-1.878002743060814828e-01,1.638526814878556448e-01
1.165227851988743374e-02,3.381718564805060168e-01
1.938168463854089002e-02,3.202877883507763146e-01
-1.810662789741047107e-01,2.614926158485449958e-01
-2.069680152922127314e-01,1.994494582062310006e-01
-3.213928368345089770e-01,9.164251952685874281e-02
-3.193597287145401031e-01,3.342316928509391633e-02
-1.350217580673414852e-01,1.985457691531345714e-01
-4.880959509027167631e-02,3.131323319307341979e-01
6.678988517436511285e-02,3.700812553043981712e-01
