-5.832764688944860332e-01,-2.817243932674353690e-01
-1.585686355214228904e-01,2.342809420337806925e-01
-4.481164141400534318e-01,-1.286144466531383423e-01
4.856941723174838105e-02,3.744623600174998290e-01
-4.004321527710571482e-01,-7.800361212667297761e-02
5.551246274557951332e-02,4.061672296506237401e-01
1.669665457047483093e-01,5.011863943760084261e-01
-2.141345944631098119e-01,1.728643832832338079e-01
-3.076955929700736503e-01,1.929340716533030006e-02
-1.512883440304010341e-01,1.762070494578047986e-01
-1.920115627096166400e-01,1.642557169133141703e-01
-1.748200698777704898e-01,2.883740618928735122e-01
-1.139314859885988962e-01,2.328020709030687863e-01
-2.450618227131556859e-01,7.946436646207664933e-02
-1.998716673883917105e-01,1.233248982457869347e-01
-4.678454304764753657e-01,-1.369823711017635337e-01
