5.804380810570142213e-01,5.490296332802525603e-01,3.853135470168393972e-01,5.479600117932466041e-01,7.286806462940480511e-01,6.126097262642886676e-01,6.568958880269104572e-01,6.700240318006948081e-01,5.339137461328428147e-01,6.069626564104720901e-01,7.085556515686753931e-01,6.421037444061777899e-01,1.547722922048832828e-01,5.368349247979716798e-01,4.112287122756567714e-01,6.331419687369268523e-01,4.270821196577525014e-01,5.219253102163238234e-01,7.310469498378040498e-01,4.301200024015610079e-01,4.010224806779565943e-01,5.685276648006468703e-01,4.955969042970803096e-01,5.598191557796239337e-01,6.579781782088583997e-01,6.126528702608305954e-01,5.236792894165094303e-01,5.541483328742692338e-01,2.468819662573600582e-01,5.254909551453870176e-01,5.843138960833167417e-01,2.280080259388042874e-01,3.885928165023558867e-01,5.754998598318057379e-01,6.657991983379892842e-01,4.349382641754408474e-01,3.940869749151536539e-01,5.636958161097230802e-01,5.919199199514636467e-01,4.291710660377120456e-01,5.677711894881306565e-01,5.072614144301113015e-01,3.827568122870048661e-01,4.962520010957792160e-01,5.563235864077495929e-01,5.822540335111707765e-01,3.881700815199441990e-01,5.871337556704936400e-01,3.460498332976223446e-01,6.368050540802802084e-01,5.589106774786037901e-01,3.799058734659097603e-01,5.783308282941300726e-01,3.369573162193061355e-01,4.910907226653552504e-01,6.254316234810134434e-01,4.610930593453599347e-01,6.772296790245637688e-01,4.954104176515593538e-01,5.592624140865797289e-01,6.921363550377856999e-01,2.521534392434084393e-01,4.840097825492831740e-01,4.709781684434487525e-01,6.237938990168186981e-01,7.275317430210160863e-01,6.592898356827616713e-01,4.920689138167145260e-01,6.413466101212109693e-01,3.947732592537907537e-01,3.911070156563554168e-01,6.091003794689485717e-01,5.941561907477671545e-01,4.795779552176727134e-01,4.834182847988608422e-01,4.610648603763589648e-01,6.190552739966783680e-01,6.726833875868398760e-01,5.134108291431569437e-01,5.602534136682143506e-01,6.818464571816824638e-01,6.556079862288732851e-01,6.953751727529011717e-01,4.902989816119657229e-01,3.214347153778655541e-01,5.062349281388691669e-01,4.086081756438284529e-01,4.937550571799596555e-01,5.515698659392602732e-01,4.927960834250486033e-01,5.329427412741196690e-01,7.044266008077950669e-01,4.850552728083548093e-01,3.396568628900678566e-01,6.254724473583642697e-01,6.444545161551138435e-01,4.737429299480288014e-01,3.415626929249803712e-01,6.815437315698229526e-01,4.867737073833655059e-01
6.895066674630666581e-01,6.806170795940335028e-01,6.678898383124317606e-01,7.096685046925645945e-01,3.271510047865361925e-01,5.767663833746523583e-01,6.194669343493096614e-01,5.481312296031090048e-01,4.059701879612519493e-01,7.585234580739533827e-01,5.486954784619965109e-01,3.159671474802774882e-01,5.073958771753995789e-01,7.053085522916110461e-01,5.523675210007767955e-01,6.364213599709391822e-01,4.822059192639001068e-01,4.679829140654984676e-01,6.837065023385279217e-01,6.190420916685903663e-01,4.171617818707337721e-01,6.844760458026856176e-01,4.431187350209291886e-01,7.309707408934074113e-01,7.726172087147680223e-01,5.940221862765159289e-01,5.656187979581260850e-01,7.251172312940183939e-01,6.694048800297819346e-01,4.719436979674042631e-01,4.536795319471525478e-01,6.888040591658969314e-01,6.025346331291608903e-01,5.895303581295365802e-01,6.633839607346849743e-01,7.075888599450699257e-01,5.810582948847317075e-01,5.092844706317372072e-01,4.338090881818452149e-01,6.060099929040181355e-01,6.269044509286531008e-01,3.926203582831518935e-01,3.905665424240801209e-01,4.728973910221925814e-01,4.496481166502502291e-01,3.280676695542416033e-01,6.739439524726734687e-01,6.282442255067735015e-01,2.869963984253099953e-01,4.937158241211165310e-01,4.739404554733709918e-01,6.135653487591660182e-01,7.630512142962943001e-01,7.259891521155222849e-01,7.063357979813017495e-01,4.811136564807825811e-01,1.300381861516143323e-01,6.890238889505281294e-01,3.022586017654813051e-01,7.599277323613192747e-01,5.131738660986634448e-01,5.006191311250953735e-01,7.554018180324968412e-01,5.275534577404423775e-01,6.426515466031743617e-01,5.660163065024906848e-01,4.399135913191682401e-01,7.236946091087703703e-01,5.914204375482382536e-01,5.310953321497313695e-01,5.712173185145629217e-01,5.511851380701252578e-01,2.951910082645655686e-01,4.920865358434676762e-01,6.273622039525186267e-01,4.935446656508744034e-01,6.461777014295121413e-01,4.775901597381783104e-01,6.000984755180290842e-01,6.715797170207571387e-01,5.181933981910112896e-01,3.937116610542704120e-01,6.405690641708584598e-01,6.820528250143865767e-01,5.556925359304980550e-01,3.203915402040679594e-01,5.492285390756828090e-01,7.102367247102966408e-01,4.951870071196723955e-01,6.145173321957408952e-01,3.746032089947899379e-01,8.364833035087471114e-01,5.129347161964479263e-01,5.996654398023074650e-01,4.549421572964756910e-01,7.537083868253261487e-01,6.889481630287646041e-01,4.822008517799166727e-01,2.657162494105601014e-01,7.703199495328398871e-01
2.649697103885386706e-01,-3.052249365189422248e-01,1.462131399619987226e-01,2.701685116563509181e-01,2.813993808370505723e-01,3.469559327696277728e-01,2.915403687906492625e-01,5.052951484602197230e-01,1.314992560240583475e-01,3.838338121416842164e-01,2.099452023506860054e-01,2.282609331437596423e-01,-2.102314190625142326e-02,-4.200271649528829199e-02,3.362484604048404102e-01,4.274740879019342521e-01,5.337984024393171989e-01,4.287193936644602410e-02,1.588552461865000709e-01,3.989401676107696693e-01,6.152152962226787869e-01,2.764237246071234444e-01,4.145476494830763747e-01,1.273106726649520307e-02,1.518690383152814516e-01,1.060011671560582153e-01,5.515316379993585594e-01,-1.770084762646304335e-02,4.408401743350740531e-01,5.316052234415163946e-01,1.496646077137945841e-01,1.977587537153349673e-01,-8.270383418740326342e-02,1.758513229926837174e-01,1.356923906637803878e-01,2.587306608718028533e-01,3.049079773925514325e-01,2.019099986275728065e-01,3.452224491628653191e-01,1.383646441443328878e-01,2.965118275389549418e-01,2.853800232746285248e-01,-2.320000257169185787e-02,1.209294993871326135e-01,1.594269177660994352e-01,2.824915200014637695e-01,9.007929130224412440e-02,2.456127433000283022e-01,9.361259965234261515e-02,4.052964373191387248e-01,4.025076615632807164e-01,2.948256642623955370e-01,4.626882979876431046e-01,3.525252823977123029e-01,2.712361845078153366e-01,4.402810010497646975e-01,4.677072208563830547e-01,3.440578124340412103e-01,2.310287846746244822e-01,5.326264917727178139e-01,2.918303301605267019e-02,3.611166631951188144e-01,4.487471227151104691e-01,4.572791599969049936e-01,-1.496722485048418427e-01,2.203241750748063665e-01,1.761613734146341703e-01,3.867746598934131419e-01,3.882882056107276325e-01,1.796782745221029431e-01,1.718998480454295152e-01,1.676856630253778513e-01,4.293619119555453501e-01,3.602777439968135043e-01,3.708317230599585401e-01,2.295841745928757782e-01,3.598166500156177450e-01,8.151768117221577792e-02,2.153862649717416811e-01,1.051500573509284303e-01,1.945427282369336097e-01,2.765365164722591862e-01,1.255854970655531644e-01,1.678624229707909032e-01,1.758399900660686244e-01,3.243737223338528097e-01,2.884127384903331648e-01,4.812562713616358456e-01,2.398423253819995937e-01,2.412953073744283916e-01,1.919826541477782089e-01,3.645587880190090946e-01,1.975322134672120034e-01,3.024697447851653065e-01,2.667690954567058514e-01,3.614455584683591294e-01,3.351321659303775347e-01,1.724641084485440401e-01,2.144628347068144869e-01,7.611182746307035285e-02
3.580244178552046685e-01,2.350865694346667423e-01,3.171341262571406028e-01,1.327079926562819978e-01,9.668690721465733606e-02,3.759066890730146659e-01,8.182332835066001564e-02,-5.424797855890251680e-02,1.589118663569313861e-01,3.083549500290951317e-01,1.574719210219587828e-01,1.350538284271704803e-01,9.955228510445633672e-02,-1.340746810853533366e-01,1.632984185399656007e-01,1.957832769605660495e-01,3.829484427072945008e-01,1.563186209598079746e-01,1.901606744722665332e-01,-1.218017909464716303e-01,-1.170576210312058302e-01,8.864078686534161700e-02,4.555379327800990752e-01,4.325093272327815708e-01,-9.185707559068741201e-02,-6.068443342817318731e-02,1.534390900817364511e-01,7.520097570081411831e-02,2.971720818209746054e-02,1.978721252624680571e-01,-2.363809997369029775e-02,2.951686094256574244e-01,3.998682774207650836e-01,2.585395404674277753e-01,1.839291632246784491e-01,2.641486639375045242e-01,1.494808622323241798e-01,2.802608022396518295e-01,1.817244312949934382e-01,-1.122858321065555443e-01,1.582766483554383374e-01,2.748710641251631004e-01,1.154702809115459167e-01,-1.021373282214984302e-01,1.983292881298931165e-01,1.114957905060791066e-01,-6.947399501261703955e-03,-1.590721225745823919e-01,-4.752439229606831433e-02,3.209133573769400172e-02,-5.595762519344674862e-02,2.180699870726628131e-01,1.112093829618504004e-01,2.299512762420292955e-01,8.663487872367131581e-02,-9.266108901597780445e-02,2.628914856173960590e-01,3.471010613758390706e-01,1.623333649535046719e-01,2.274647790871732467e-01,2.270135171621180947e-01,4.010345040977843223e-02,1.291679554361641613e-01,4.896591439436576848e-02,2.292279298478383243e-01,2.129310876120778240e-01,2.713469807241996046e-01,2.459461133340208883e-01,1.366473218986960225e-01,2.840586500872727682e-01,4.883906953918187854e-02,4.086218867605322935e-01,2.901141276500411870e-01,1.234469472036365950e-01,2.782148789897481711e-01,-1.452974614112047562e-03,1.993283293568663683e-01,4.129059173390807191e-01,1.289986797227618553e-02,3.055214672182915980e-01,-3.955143580980415019e-02,2.313800557259557411e-01,1.557483839119170876e-01,2.279112251641394749e-01,6.848943285179899532e-02,3.372205294932385522e-01,1.115287485703102821e-01,3.697871572299396559e-01,3.759903167088470832e-01,4.618597355288728834e-01,7.190232321526671133e-02,5.519108666787408274e-02,4.065772032838979033e-01,8.679741545656052826e-02,3.328739329486569976e-02,1.141913363950267379e-01,2.933346010848352226e-01,3.954216868141677971e-02,1.637262051408770458e-01,3.645407807058441141e-01
4.393543622073032284e-01,3.856114819839339680e-01,1.503356497024236349e-01,1.312264151396266287e-01,7.212957783020715885e-01,3.147858634360865548e-01,7.334341664633728941e-01,6.017582253899355083e-01,4.236181088541549067e-01,5.197609812166187337e-01,3.213765365822532361e-01,3.085249724987468856e-01,2.694777415001670673e-01,4.537891637259444666e-01,6.173342018682054233e-01,7.457032167311709037e-01,2.433863117790885655e-01,5.408446752039490768e-01,3.086057174799173297e-01,5.201772451627179050e-01,2.148106191381480012e-01,4.802738156826615312e-01,3.070843597274034997e-01,1.321245443139389963e-01,5.919391343732046673e-01,4.780493379055434922e-01,5.844169616942356260e-01,4.713060966700332033e-01,4.000032217731046558e-01,3.789491905266403338e-01,6.169535408948353394e-01,2.774006455658356018e-01,2.565360215956424828e-01,4.709974415037825879e-01,4.772588225563199615e-01,2.944684628126841286e-01,5.026190288843381815e-01,5.617815088274528135e-01,4.815548115354213454e-01,2.873791608046692980e-01,3.581285625291713570e-01,7.105372444206452531e-01,3.265192119969672069e-01,3.390958927678147106e-01,5.709686487870943017e-01,4.160456452340499656e-01,5.523152302024538773e-01,5.164478726980877843e-01,3.143809468804754093e-01,-8.511729954660620517e-03,4.701837918292235408e-01,4.018379208398075719e-01,4.552163575402464191e-01,4.543560287092190952e-01,4.692963599905832228e-01,3.701494455728972510e-01,3.561044528105652973e-01,5.751010790547715912e-01,5.221774541025905325e-01,2.840515424367882069e-01,4.199656512863406688e-01,4.416062783953702553e-01,4.708174512105878229e-01,4.495058777006426531e-01,6.042869463341741243e-01,4.207450727287490588e-01,2.450743772253485275e-01,2.646199168174075411e-01,5.350541455306528915e-01,6.424394067894444449e-01,1.634696355541256085e-01,6.480466402127528225e-01,3.136212877653799525e-01,5.850700452435690924e-01,4.923655897125764347e-01,2.713324412109066608e-01,6.577224839346139662e-01,7.062606560048829696e-01,2.479593474096494776e-01,1.157879807980704001e-01,1.859195678969072507e-01,1.639381709256262365e-01,6.306553758444070068e-01,3.455928589831297471e-02,2.308135433936575331e-01,3.386408880276763900e-01,6.131694154793801976e-01,4.061705756074839302e-01,8.194362656016218605e-02,4.708754392671523070e-01,6.467156370845976721e-01,3.837735934851720376e-01,-8.411110668993800055e-02,2.429615761662490547e-01,1.230492050756373107e-01,4.240407486341590815e-01,6.055108493517026569e-02,4.771825944001958364e-01,3.552562158450803254e-01,3.643772543309165002e-01
1.324039268622250187e-01,1.198574713982872020e-01,-7.236862158803590572e-02,2.133776587023724358e-01,4.351373798455768216e-01,3.709167677061820378e-01,3.455848014193614315e-01,2.374732241470005056e-01,3.405470952675306306e-01,1.190629186867461914e-01,2.617971370767629979e-01,1.715149634820084812e-01,-1.292638980375643114e-02,1.646356259398744915e-01,1.296409719128245319e-01,3.589969406774453642e-01,1.847309979017203521e-02,5.821553387390727280e-02,1.836282879628245157e-01,2.949717493158163784e-01,3.226852382342871861e-01,3.589927706318483125e-01,1.276953903961954018e-01,4.437761408365582527e-01,2.982401563523691679e-01,3.613891332058164485e-01,4.398803705620742410e-01,2.237736021007786721e-02,3.474010779076925487e-02,3.786017455600524939e-01,1.957807326790002023e-01,2.487672749586270216e-01,2.798302213506970726e-01,4.285987109926892580e-01,1.645562504345496335e-01,1.418065075594392987e-01,4.459891407345978331e-01,3.329813857539307143e-01,2.377300378258236924e-01,1.952362276711807898e-01,3.095064634306657902e-01,2.505232067124271711e-01,-6.805126904558442269e-02,1.121930870926181323e-01,2.275498943193696166e-01,2.285684679680857478e-01,2.681626385177591221e-01,1.251355381465915073e-01,2.464073615421603358e-01,1.878529474813808997e-01,4.247055720657663680e-01,-2.492683593219808397e-02,3.831935411551675719e-01,2.504646224337779836e-01,4.225796854922810319e-01,1.978493288052300125e-01,3.773604744770308606e-01,4.015154077806321054e-01,5.375729852631878636e-01,2.361977095296702300e-01,4.208137127642472830e-01,1.507450088924488785e-01,1.390649391048793260e-01,2.372907404222857064e-02,2.049846819349437632e-01,2.871971663450406664e-01,2.528672375116640114e-01,3.418576674090640921e-01,1.148130569145521668e-01,3.788260861606095875e-01,2.003692060325425739e-01,2.998731503992217995e-01,4.645945226853244181e-01,4.946440665281487403e-01,1.348733789162228358e-01,7.409391078363865291e-02,4.801857533268804046e-01,3.224990661957601867e-01,1.600206269981625240e-01,1.616846149578643477e-01,6.808535074238498963e-02,-5.501167411362827692e-02,4.391908198575936728e-01,-8.259107473107073216e-02,3.650285911704939101e-01,2.882748153027087645e-01,3.235685417999531466e-01,3.759920974905643920e-01,2.573989175978226296e-01,3.409639821851849772e-01,4.195524268471049201e-01,1.988359365612084040e-01,7.456842118319948007e-04,1.340249457743558359e-01,2.632373877073806434e-01,2.053042877846750769e-01,1.120064399315363196e-01,1.164548652783743699e-01,9.675634681440449525e-02,1.284321892119267006e-01
6.689398916945334117e-02,1.485805637242690047e-01,-1.524522564455349227e-01,-1.935626209428100153e-01,-4.339838836412994796e-03,-2.990797587839719510e-02,1.467510211336032766e-01,-1.737172824946525973e-01,-6.960166334416195699e-02,-4.656003291012281164e-02,5.654232910867803413e-02,-2.854641471259830848e-03,-1.220854290109438661e-01,-7.956116845079493072e-02,7.647642492261265412e-02,8.060922960188997288e-02,2.088255729453046272e-01,1.038956071455083285e-01,9.574764140434337267e-02,8.826163123226588025e-02,1.495934692527713938e-01,2.702250550289554965e-01,-2.272356105344892907e-01,-2.522227572404503113e-02,4.464133214451520421e-02,1.209808424994949505e-01,-1.785847731318354614e-01,3.391254641998204256e-01,1.358358533409682045e-01,1.780763707494305015e-01,9.551938897088382840e-02,-2.918463152385015191e-01,8.451840487329974339e-02,1.925003022714623646e-01,1.739977683649407691e-01,-3.795937319464864901e-02,-2.369309769143713995e-01,-1.046816148155007009e-01,9.552403147918910042e-02,-6.808549024395214866e-02,2.187069192109435400e-01,2.703140374130330037e-01,8.315405335080683358e-02,1.729001309185533575e-01,-3.621095399721231678e-02,3.959504741282092177e-01,-2.186179272449525948e-03,-3.261694158925255299e-02,-9.913401303161704925e-02,-3.542485132527607022e-02,2.562960352675828779e-01,1.948411491869844470e-01,-6.464664952643180140e-02,1.464515374212256027e-01,-2.119040677924984850e-01,8.544586179575783258e-02,-1.310293663407735912e-02,3.939894786647342440e-02,-2.311462816854082669e-01,4.961796741077119377e-02,1.804135488085944483e-01,-1.100787724147588020e-01,2.014027334166931527e-01,1.383665892463911973e-01,7.886635935392276309e-02,2.935370153665634585e-01,4.111360481170295983e-02,-1.905539353723040841e-01,-2.021819223008714667e-02,6.441115457890746188e-02,1.150856020834692683e-01,1.654785937373933480e-01,2.196180723718358097e-01,-4.796931699195939452e-02,5.224021479366840887e-02,8.804689800699391777e-02,-4.599868242903887294e-02,2.363583210908899446e-01,1.436622337134949856e-01,1.414413012544950832e-01,4.762043196904380479e-03,2.794418788700408496e-01,-4.386552970310463213e-03,-9.951680123150740548e-03,5.801844023800724337e-02,2.365792631526567324e-01,1.016290452136831141e-01,-4.104617412013627370e-02,-4.975234080062024278e-02,-1.436447487800365241e-01,1.119672263577887183e-01,-1.191933226429224973e-01,-4.606786553371761683e-01,-8.423094635861913537e-02,-1.057434219454608110e-01,2.995426860748882578e-03,1.582814259867880158e-01,2.518830283230441558e-01,2.930124559826940631e-02,-2.678649692746752908e-01
-1.043309804353699105e-01,8.410146708266899584e-02,2.488575180571487785e-02,-3.819872121952504196e-02,2.844996935988984843e-01,1.149124898318481941e-01,-1.671799188260038038e-01,4.107152655517572887e-02,5.253426817387069070e-01,1.822994485977013912e-01,4.057538924500607713e-01,5.051515939790026666e-01,-8.631983768085509101e-02,2.700884071930363395e-01,-7.840839546384810455e-02,1.300060868248540391e-01,7.083224119799338969e-02,2.815375594567784412e-01,2.059314468504376827e-01,2.762841342153336543e-01,2.189941495916048753e-01,5.934862445370028272e-01,2.617443260629487845e-01,2.515041585091894460e-01,1.783325119880561360e-01,-1.471109356089679576e-01,-9.835753429736296405e-02,-6.809569146395465233e-02,7.068091561254861988e-02,5.660140314164956443e-01,2.594374639465219512e-01,-7.989439461313072033e-02,-3.005034763301671699e-02,4.503194744094867752e-01,-1.247085001279269190e-01,2.232029044649112282e-01,2.080867289542341347e-01,3.223345060801856565e-01,2.606979882187611119e-01,2.957792225110481010e-01,2.847808881082979915e-01,5.308923586633037539e-01,2.596158585071925429e-01,2.039969183673968345e-01,3.757176668102976680e-01,1.361041575770487455e-01,2.663941381456109703e-01,2.413392810843772995e-01,1.104222920288157606e-01,9.369846138779758249e-02,4.490766145176069285e-02,1.764064450494464975e-01,2.233063848438117116e-01,2.925629948496151767e-01,3.627746047625893810e-01,1.357668042011893061e-01,3.316583686726795339e-03,-1.660835866581765186e-01,6.091332455828090547e-02,4.646021315520419970e-01,4.524397891474580824e-01,3.139800397626211770e-01,1.335816013349485319e-02,1.670466504932473506e-01,2.809235442225543541e-02,2.890232020151011771e-01,-5.770940835764503535e-02,2.473111082969211838e-01,4.230858987885061651e-01,8.778248637535346344e-02,2.506441541135710493e-01,2.217251923954619008e-01,3.250151314424091775e-01,4.458877071448852369e-01,8.571499917651997924e-02,-7.974201971913504050e-02,-2.506563238483341949e-02,3.552948403467445226e-01,2.317843507388166746e-01,1.548674020124007622e-01,1.843841593119706079e-01,4.361727498345625842e-02,4.532452615691230369e-01,-4.064125217399684048e-02,3.279237156666817143e-01,3.708417368806988385e-02,3.175353689637959720e-01,1.692067067757205556e-01,-3.594718079286812751e-01,2.003652870762803462e-01,2.745225306713246494e-01,-5.800075937864298398e-02,1.507162043776712479e-01,1.085868164193033863e-01,2.643798985526775169e-01,3.129857554693172283e-01,1.286192893348614141e-01,1.102825441445808297e-01,1.184777755552086503e-01,1.944402080960352108e-01
-2.730556409153173103e-01,-8.948981470102081170e-02,-2.521031428877206215e-01,8.513506267476956060e-03,3.647577184206831080e-01,3.228244156228683437e-01,5.905164772917212423e-02,2.230759803137402908e-01,-6.494144641322135980e-02,-6.806686084130048053e-02,8.428972521516087113e-02,1.800739196831930289e-01,-2.768306668522302894e-01,1.123417304201674155e-01,3.672249027930429288e-01,4.303411401412939319e-01,-1.477965856108716947e-01,1.123386929840818893e-01,-1.361301320532118039e-02,7.416853608181336877e-02,-1.418381476984783285e-01,3.297858750120604698e-01,-2.100003752787502065e-01,2.534783437327683964e-01,7.197865915009811488e-02,3.872448716308602434e-01,-4.779843219196420329e-02,3.953457338339743526e-02,1.740817583032882587e-01,5.784912979570442683e-03,-2.991236188100077631e-01,-2.407105543607312437e-01,-7.919569244057288182e-02,2.742140035393702546e-01,-2.437950786784790214e-01,-4.705712973396986715e-02,-1.507203557411419814e-01,3.455239109500131134e-01,3.687465603676158277e-01,-1.183787323394846491e-01,-8.601636518898439498e-02,1.858600900047084337e-01,-8.243943503776117454e-02,7.690129226032475784e-02,-3.022975339439710682e-02,-2.384482392548265342e-02,2.083167966681998828e-01,5.227278086970033044e-02,1.319617697242735695e-03,1.545078943752985767e-01,2.341504413418868114e-01,-7.382288652221945247e-02,7.258762078986656652e-02,8.121236167016092355e-02,-6.369031199362300277e-02,5.218473103126373275e-02,2.895056720670905609e-02,2.088683858697175377e-01,9.695563378983691749e-02,-1.861235505085632180e-01,2.315112672727783205e-01,1.463714901055302997e-01,2.004604499133647716e-02,-1.154864294108722406e-01,9.719868376369282525e-02,2.611521590745614074e-01,9.719405156259863787e-02,1.879179429425600553e-02,3.436612461709924460e-02,3.241600926533649840e-01,1.609024915493360852e-01,2.274221670062056833e-01,-5.927133789545496051e-02,1.615724125861281724e-01,-1.509378349003038522e-01,-2.689518972930437721e-02,1.517429154733855035e-01,1.604205754433334630e-01,-1.289906668202499829e-01,-2.187583596874861092e-01,-1.935561757742523814e-01,4.453253901916027352e-02,7.115117953332343592e-02,5.721901945979732118e-02,-2.742278645363132594e-01,-3.280138931736194252e-02,1.534358573134169401e-01,3.489446288084796510e-01,2.435938205289764624e-01,2.630387952638118532e-01,-3.796656627400343126e-02,3.008213267051614015e-02,-3.043561573820268706e-01,-2.122090419398023897e-01,2.729053637230940410e-01,-4.484173421433011730e-02,9.050139575435438288e-02,3.085193669265599847e-02,1.632473778692236643e-01,3.013766237984351060e-01
-1.580604827479539787e-02,7.621644410378923540e-02,-2.610246107962268525e-01,3.661044813267076009e-02,5.029857477317166703e-01,2.376753504935714967e-01,3.787432470910163107e-01,2.154742352001970951e-01,3.307618818601357757e-01,2.391071449994363121e-02,4.910325833997982760e-03,1.192998717760099525e-01,-2.010083917040103307e-01,-3.155125516676839798e-02,3.352441035745046261e-01,3.463902289838721726e-01,2.817171860263230632e-01,8.076228667674643924e-02,4.602813890127915863e-02,2.601096337672140768e-01,1.482363042403560816e-01,3.645102380610724113e-01,2.676082402880653605e-02,-6.921663663194749239e-02,2.008621447273034322e-01,-7.818967755037951883e-02,-3.556557190285867392e-02,7.433035429125443849e-02,2.957719583841811328e-01,5.419016870770392708e-02,4.478691927106913662e-01,-1.328914302638854184e-01,1.960476999391188857e-01,4.364147362435703142e-02,2.809379716543486741e-02,1.586498245861043821e-01,1.438270967844260118e-01,2.547921938799649899e-01,1.892828631344797841e-01,2.123324526220480846e-01,1.435863437189039138e-01,2.631158173556240598e-01,6.209471897142949254e-02,1.969756293378081280e-01,3.223952705941848240e-01,2.760943763035844101e-01,2.685136073539003965e-01,4.344907018642626406e-01,2.092771637531080364e-01,1.545553724268616536e-01,-3.090188798858526861e-02,5.567438364611735496e-02,2.023576179803246999e-01,2.038784957768423611e-01,-1.834037538033654602e-02,4.718188417795713546e-02,3.720411893398319902e-01,2.367421947727912368e-01,1.870604185849593371e-01,3.409840037333453089e-02,3.595745666904915927e-01,5.186101071776492155e-01,7.008337468643721646e-02,5.241040906346865202e-02,4.468531721034930126e-01,3.984424330921587654e-01,1.120456372131265060e-01,2.097264960408181111e-01,-8.113861426710286540e-02,2.722971395735334643e-01,-8.601904621161936271e-02,2.636987309819585623e-01,2.091293333042725661e-02,2.060419563790254552e-02,-2.828986443360694825e-01,1.650984079985969022e-01,1.991733137964017686e-01,5.274990177317147033e-01,2.788264036136817170e-01,1.871085223205017356e-01,6.297945891702627641e-02,1.429112703210876634e-01,6.804525925923990415e-02,-9.140496670206012253e-02,1.087575138536189534e-01,5.156335846035554893e-02,1.905239476552808564e-01,4.293808388226504069e-02,3.681087393066148628e-02,3.414278297964959408e-01,2.947362275117076935e-01,2.213578909868796074e-01,2.142137424092805109e-01,8.897405939115587969e-02,2.036960464561379369e-03,2.369412942449114490e-01,1.896261115089176164e-01,3.157792542811602154e-01,1.538778010325699171e-02,1.683585619578521764e-01
