5.403057841169345288e+00,-1.206731730844472716e+00,1.489594645715032639e+00,1.220758050260036809e-01,8.260538322295030156e-02,6.671198942242640983e-01,-1.712252287121839023e-01,-5.709719299812128224e-01,-8.675588528560636281e-02,3.509999107870823698e-01,9.192266870002463452e-02,7.943720525016714218e-01,8.533897837092485616e-02,-6.037247604444331284e-01,1.015297314560150155e-01,-1.341216805410206103e-01
4.921730004314824214e+00,-2.325779879477027912e+00,1.235677989759652595e+00,1.558568736054823045e+00,-1.651365436311768575e-01,5.670188201337229561e-01,-1.071007859768138060e+00,1.779435471018953274e+00,-3.447472003718911049e-01,-7.189782214018296536e-01,2.365140273804493820e-01,4.333207024043610467e-01,-6.939343334993147705e-01,-2.621962555616892399e-01,-2.071442235735912185e-01,4.728335012756727102e-02
6.604294309012628261e+00,-9.244473636321617338e-01,1.364619014064154534e+00,1.772084527825797728e+00,2.721293542662546194e-01,-5.890011888791918393e-01,-1.272184715697483037e-01,1.469884887283197994e+00,1.551295171361550596e+00,-5.610397564329201725e-02,-3.554815215178050991e-01,-1.349559724083151113e-01,1.948245048206548591e-01,2.429542674060931884e-01,-3.374326801225167594e-01,6.760582182078082869e-02
4.385112977204346230e+00,-8.407076228990245648e-01,1.467236889297758973e+00,1.387675809295379203e-01,4.344612112039401008e-01,5.908449222646766641e-01,-9.209763270959177017e-01,3.739730969577777508e-01,-1.594557308031915088e+00,1.175430964212103163e-01,8.348268071723018435e-01,1.752813867490279343e-01,1.555618859765434993e-02,2.091676653933991215e-01,-1.255481936004579635e-01,-1.714654192742507965e-01
7.064365793258506443e+00,-3.408583632045130707e-01,1.116574499058089920e+00,1.002337415935761721e-02,-1.151262808381575464e+00,2.405732632135141602e-01,-1.197270871355602395e+00,-3.867027038325315802e-01,-1.369696119437161519e+00,2.050358517926057778e-01,8.944745055671863287e-01,3.164889619415529598e-01,4.888737499131756009e-02,-3.545768419500674451e-01,5.713738816069495463e-02,7.017258490219015210e-02
6.107472383435429641e+00,2.668099000528221382e-02,9.713038884282120256e-01,-1.105841771830873149e-01,3.333253807539038327e-01,1.204015235723496918e-01,-1.224473747344491104e+00,-3.158400590627901128e-01,-3.234691289051417895e-01,1.231934324260881120e+00,4.104567859815750897e-01,-5.151921515998611478e-02,4.178375423773041386e-01,6.187239367514111299e-01,-3.696310273459295637e-01,2.875766343208899581e-02
5.740098893419514958e+00,-8.874731773272873658e-01,1.124974946816865273e+00,8.658440975300364384e-01,-1.196394246743392342e+00,-6.306758508039302935e-01,1.733323052416610444e-01,-2.147167816019184550e-01,-8.127539411672892733e-01,1.558045615548689644e-01,4.082165102102650045e-01,-5.964541002964076633e-01,-3.596811186535675553e-01,9.429406282711899623e-01,2.315294304420239535e-01,5.836199361205200720e-02
5.436930499439066367e+00,2.805362763564405171e-01,7.875948328517544672e-01,-3.190222661122471548e-01,7.473890457231356921e-01,7.998138918117631002e-01,-1.426613610573130630e+00,-8.160945555118719330e-01,6.149025432394109592e-01,6.102613850581596333e-01,6.706566742842039464e-01,2.536922411309696646e-01,-7.424254145326263377e-01,1.069157925483982391e-01,-1.731837210932394566e-01,-1.631409511509992194e-01
-5.687671111977076421e+00,-9.526890354815068518e-01,2.586119112116488594e+00,-9.277077535927592544e-01,-1.253306123578178943e-01,-3.448320566242770724e-01,9.798395388902035597e-02,7.539326107767653218e-01,-1.350185343645181613e-01,-2.761499061000254884e-01,-3.813025463264717030e-01,4.951860043589408344e-01,1.398388536137330773e-01,4.084534023325382956e-01,4.346979558912110464e-02,4.139224081570223174e-02
-4.435359339130256373e+00,-2.898669342688584560e-01,1.255619945957324735e+00,2.891326525677342385e+00,-1.883165044799282040e+00,6.179001165456097233e-01,-1.661183817906739801e-01,-8.151179509067788542e-01,-9.026349511635689549e-01,-2.587559455203624625e-01,-8.351294169763732178e-01,-2.174974912714499053e-01,2.218193906998931209e-01,1.151437688307012791e-01,1.888912720017454638e-01,-1.247081916686468839e-01
