5.501177903000000242e+02,5.449497634000000517e+02,4.238873394999999960e+02,5.055770529999999781e+02,4.955253089999999929e+02,4.048446839999999725e+02,3.958839019000000121e+02,3.820875740000000178e+02,-6.720945831999999953e+00,1.111000000000000000e+03,6.046030000000000154e-02,4.825930620000000171e-01,7.308296939999999742e-01,1.616706533999999973e+00,1.496495568000000054e+00,-6.888175657999999757e+00,1.166000000000000000e+03,6.189179999999999682e-02,4.633530810000000000e-01,7.068675399999999609e-01,1.596931018000000035e+00,1.561071732999999906e+00,-1.026158303999999966e+01,8.770000000000000000e+02,5.618220000000000158e-02,5.948240630000000140e-01,8.474439590000000244e-01,1.631141111000000032e+00,1.220403024999999975e+00,-8.800387372999999513e+00,9.620000000000000000e+02,5.718079999999999691e-02,5.343566760000000304e-01,7.899359529999999685e-01,1.678618812999999932e+00,1.173948202000000052e+00,1.287541999999999916e+03,8.114590000000000414e-01,1.586700006000000030e+03
6.420620437999999695e+02,5.876836901000000353e+02,5.303251150999999481e+02,5.481606179000000338e+02,5.255006475999999793e+02,4.459821941999999808e+02,4.398492476999999781e+02,4.109487924000000021e+02,-3.683480031000000210e+00,1.203220000000000027e+03,7.341839999999999478e-02,3.872937639999999848e-01,7.007977859999999781e-01,1.815510662999999969e+00,1.943334512999999930e+00,-3.985047540000000055e+00,1.217000000000000000e+03,7.357629999999999726e-02,3.787188109999999885e-01,6.928199259999999748e-01,1.834781176999999985e+00,1.976188478000000082e+00,-9.867386321999999765e+00,1.001860000000000014e+03,5.112919999999999965e-02,4.872240910000000258e-01,7.952132840000000202e-01,1.717165178999999986e+00,1.463430655000000025e+00,-5.037192001000000197e+00,1.176230000000000018e+03,7.323839999999999517e-02,4.081197919999999812e-01,7.207441449999999472e-01,1.768714088000000073e+00,1.848616325999999921e+00,1.311778000000000020e+03,8.320279999999999898e-01,1.576603191000000152e+03
3.675158018000000197e+02,5.264870326000000205e+02,4.808717287000000056e+02,4.377755607999999938e+02,4.429737863999999945e+02,3.785526848000000086e+02,3.390588991000000192e+02,3.509269246000000066e+02,-6.301723796000000100e+00,1.131309999999999945e+03,6.520700000000000107e-02,4.894788099999999864e-01,7.157992859999999791e-01,1.808750998999999915e+00,1.459302571000000048e+00,-6.510342304999999996e+00,1.177849999999999909e+03,6.996769999999999379e-02,4.397516049999999899e-01,6.974949160000000203e-01,1.811814950999999896e+00,1.549105455000000076e+00,-1.005632991999999959e+01,9.110000000000000000e+02,5.537450000000000011e-02,6.346067250000000382e-01,8.458587520000000470e-01,1.695555616999999904e+00,1.222253569999999900e+00,-8.104227804000000646e+00,1.002360000000000014e+03,5.809149999999999731e-02,5.985988500000000156e-01,7.784217629999999888e-01,1.821695644000000058e+00,1.212407463999999990e+00,1.071930000000000064e+03,7.860629999999999562e-01,1.363669323999999961e+03
4.758912096000000247e+02,5.070725112999999737e+02,4.581771340000000237e+02,4.498531983999999966e+02,4.345958267999999975e+02,3.603497899000000189e+02,3.754958022999999798e+02,3.557785231999999951e+02,-6.571886714999999768e+00,1.278049999999999955e+03,7.498199999999999310e-02,4.047719149999999821e-01,6.660014859999999759e-01,1.820818934999999916e+00,1.855535675000000051e+00,-6.581960415000000175e+00,1.280380000000000109e+03,7.549069999999999392e-02,4.037255290000000274e-01,6.643845309999999449e-01,1.824790686000000051e+00,1.860499032000000108e+00,-1.154247132000000065e+01,9.558680000000000518e+02,5.442740000000000078e-02,7.287549349999999926e-01,8.859710579999999780e-01,1.548304612999999996e+00,1.132505698999999977e+00,-1.373969589999999918e+01,9.431059999999999945e+02,5.001010000000000177e-02,6.954767259999999895e-01,9.150833240000000313e-01,1.097368786999999957e+00,1.197302630000000034e+00,9.269880000000000564e+02,5.857139999999999569e-01,1.582663210999999819e+03
5.748216071000000511e+02,5.974850639000000001e+02,5.450647335999999541e+02,5.331669262000000344e+02,5.094712258000000134e+02,4.113610317000000123e+02,4.387151299000000222e+02,3.943956582000000139e+02,-7.848751630999999840e+00,1.117000000000000000e+03,6.367599999999999649e-02,4.584733349999999819e-01,7.132854650000000074e-01,1.776967063000000069e+00,1.550208908000000108e+00,-7.980520908999999996e+00,1.142000000000000000e+03,6.510989999999999833e-02,4.416384179999999771e-01,6.958045899999999451e-01,1.789951391000000003e+00,1.578485040999999978e+00,-1.101942535000000056e+01,9.001910000000000309e+02,5.416200000000000181e-02,6.724157200000000500e-01,8.403256829999999900e-01,1.701380625000000091e+00,1.147163437999999980e+00,-1.035613114000000046e+01,9.710000000000000000e+02,6.036470000000000030e-02,5.592028310000000113e-01,7.878799269999999799e-01,1.701133543999999942e+00,1.147173723999999950e+00,1.037826000000000022e+03,7.393469999999999764e-01,1.403706243000000086e+03
5.830469699999999875e+02,6.539429351999999653e+02,5.922838973000000351e+02,5.434740468999999621e+02,5.414726640999999745e+02,4.475762894000000074e+02,4.807535427999999911e+02,4.279876140000000078e+02,-7.056697975999999706e+00,1.152049999999999955e+03,5.944449999999999734e-02,4.835336379999999878e-01,7.149760280000000412e-01,1.746162961000000013e+00,1.629987041999999997e+00,-7.275798785000000102e+00,1.195160000000000082e+03,5.944449999999999734e-02,4.488134509999999744e-01,6.966193510000000533e-01,1.747846754000000002e+00,1.750873772999999911e+00,-1.064021690999999947e+01,9.721559999999999491e+02,5.583239999999999731e-02,6.739844950000000168e-01,8.492770579999999736e-01,1.680986993999999957e+00,1.206364868000000090e+00,-8.834664122999999591e+00,1.023049999999999955e+03,5.982989999999999836e-02,6.096508019999999917e-01,7.729482050000000548e-01,1.751027252999999950e+00,1.202725634999999960e+00,1.002764000000000010e+03,6.697990000000000332e-01,1.497111820000000080e+03
5.722342456999999740e+02,5.734475429999999960e+02,4.969207190000000196e+02,5.346731193000000530e+02,5.104033822999999757e+02,4.192540248000000247e+02,4.278006783999999811e+02,4.145366857999999866e+02,-6.972487586999999820e+00,1.111980000000000018e+03,6.509460000000000246e-02,4.313046959999999874e-01,7.546706800000000381e-01,1.713557985000000006e+00,1.708812833000000087e+00,-7.103337823999999578e+00,1.126289999999999964e+03,6.494669999999999610e-02,4.247161320000000240e-01,7.457361649999999509e-01,1.713557985000000006e+00,1.708812833000000087e+00,-1.169395822999999979e+01,9.495259999999999536e+02,5.519170000000000326e-02,5.465222950000000468e-01,8.513422680000000131e-01,1.701731995000000053e+00,1.161685325000000102e+00,-9.146250677999999468e+00,1.063640000000000100e+03,6.819859999999999811e-02,4.645681540000000109e-01,7.904151750000000254e-01,1.688843365000000096e+00,1.733236634000000054e+00,1.078608999999999924e+03,6.617260000000000364e-01,1.629993380999999999e+03
5.053627268999999842e+02,5.641647544999999582e+02,4.925751346000000126e+02,4.858139140999999768e+02,4.487319726000000060e+02,3.702520086000000106e+02,3.830420409999999833e+02,3.830675739999999792e+02,-5.255659408999999727e+00,1.277400000000000091e+03,8.005339999999999678e-02,4.009877339999999846e-01,6.712130090000000271e-01,1.754172736999999982e+00,1.801471448000000031e+00,-5.331228345000000424e+00,1.295549999999999955e+03,8.122200000000000253e-02,3.920559410000000189e-01,6.613622279999999964e-01,1.760020812000000046e+00,1.807930051000000038e+00,-1.070376730999999992e+01,1.017649999999999977e+03,5.830649999999999722e-02,5.047504710000000339e-01,7.833330539999999731e-01,1.703787721000000088e+00,1.210932410999999931e+00,-7.936876612999999914e+00,1.146349999999999909e+03,7.075720000000000620e-02,4.564799789999999802e-01,7.371204639999999753e-01,1.683522372999999961e+00,1.731584908000000089e+00,9.795119999999999436e+02,5.602639999999999842e-01,1.748304370999999946e+03
5.910077675999999656e+02,5.850192982999999458e+02,5.512032804000000397e+02,5.012494047999999793e+02,5.199966296999999713e+02,4.521686149000000228e+02,4.421514601999999741e+02,4.262904581999999891e+02,-6.519077011000000255e+00,1.324799999999999955e+03,7.842630000000000434e-02,3.836696130000000204e-01,6.531595260000000458e-01,1.823285857999999982e+00,1.833624026000000073e+00,-6.566705060000000316e+00,1.338460000000000036e+03,7.967530000000000445e-02,3.765882779999999985e-01,6.482978529999999795e-01,1.827111294000000052e+00,1.840143636999999943e+00,-1.191440764999999935e+01,1.015509999999999991e+03,5.389359999999999984e-02,5.403039699999999668e-01,8.087498880000000279e-01,1.681749291999999896e+00,1.200764817999999901e+00,-9.689784100000000677e+00,1.081349999999999909e+03,6.997219999999999829e-02,4.734431110000000276e-01,7.479733669999999446e-01,1.754994066000000075e+00,1.650953691000000001e+00,1.195230000000000018e+03,7.384410000000000140e-01,1.618585642000000007e+03
5.627290530000000217e+02,6.141608813999999938e+02,5.342277010000000246e+02,5.096647032999999851e+02,5.255323679000000539e+02,4.349393744999999853e+02,4.427370490000000132e+02,4.090724094999999920e+02,-7.010763938000000195e+00,1.173559999999999945e+03,5.921470000000000206e-02,4.451464030000000238e-01,6.903558410000000256e-01,1.788789839000000104e+00,1.562664735000000027e+00,-7.147757538999999660e+00,1.201119999999999891e+03,5.962169999999999970e-02,4.303212969999999915e-01,6.802038900000000332e-01,1.776520837999999936e+00,1.620933254999999962e+00,-1.069161122000000042e+01,9.349840000000000373e+02,5.065900000000000264e-02,5.995267079999999638e-01,7.837553310000000550e-01,1.641907242000000045e+00,1.252877484000000097e+00,-9.285514232000000590e+00,1.056559999999999945e+03,5.995099999999999735e-02,5.240154470000000231e-01,7.340096139999999769e-01,1.938283004000000087e+00,1.195663265999999947e+00,1.099633000000000038e+03,7.119029999999999525e-01,1.544638806000000159e+03
4.935435448999999721e+02,5.524707274999999527e+02,5.341621761999999762e+02,4.655451570999999831e+02,4.848173365999999760e+02,3.908870072000000278e+02,3.964246545999999967e+02,3.667748230999999919e+02,-6.927566264000000196e+00,1.255670000000000073e+03,6.382060000000000510e-02,4.074804510000000213e-01,6.613229120000000405e-01,1.887802164000000005e+00,1.466533826000000040e+00,-6.966684681000000268e+00,1.267099999999999909e+03,6.454630000000000090e-02,4.005428759999999921e-01,6.533057310000000006e-01,1.889988594999999938e+00,1.486388947000000016e+00,-1.069904924999999984e+01,9.050860000000000127e+02,5.161879999999999941e-02,5.591917050000000389e-01,8.406821580000000127e-01,1.829124592999999965e+00,1.182903770000000021e+00,-1.110451435000000053e+01,9.925890000000000555e+02,5.272149999999999753e-02,4.435232450000000104e-01,7.645297850000000173e-01,2.021697404999999836e+00,1.239856494000000087e+00,1.196470000000000027e+03,7.973400000000000487e-01,1.500576917999999978e+03
5.448773912000000337e+02,5.715230053999999882e+02,4.685996235000000070e+02,5.045731025000000045e+02,4.849702753000000257e+02,3.815000840000000153e+02,4.118872691999999915e+02,3.926983225999999831e+02,-7.471730184000000108e+00,1.142829999999999927e+03,5.860420000000000212e-02,5.733093679999999859e-01,7.319088769999999577e-01,1.662174920000000000e+00,1.421338951999999933e+00,-7.802275960000000232e+00,1.228240000000000009e+03,5.891020000000000284e-02,5.258299360000000533e-01,7.064152919999999725e-01,1.636797859999999938e+00,1.563174059000000060e+00,-1.013198971999999998e+01,9.231029999999999518e+02,5.581610000000000044e-02,6.854206369999999993e-01,8.215449070000000464e-01,1.639573826999999984e+00,1.181913197000000082e+00,-9.025078628999999353e+00,1.019309999999999945e+03,5.889389999999999903e-02,6.567649399999999638e-01,7.738465570000000460e-01,1.749381869999999894e+00,1.171829393000000108e+00,1.005373000000000047e+03,6.639730000000000354e-01,1.514177533999999923e+03
5.687245405999999548e+02,5.790923797000000377e+02,5.259207430000000159e+02,4.911085721000000035e+02,4.956824588000000062e+02,4.231176409999999919e+02,4.044685016000000246e+02,4.066839004000000273e+02,-7.178509159999999945e+00,1.189730000000000018e+03,6.419289999999999718e-02,4.397454089999999760e-01,7.196765609999999924e-01,1.738162698000000006e+00,1.729939909999999914e+00,-7.470870698999999782e+00,1.219480000000000018e+03,6.128770000000000051e-02,4.359168010000000204e-01,7.008107249999999677e-01,1.758799650999999908e+00,1.707135687999999929e+00,-1.374939211999999955e+01,8.692259999999999991e+02,4.996330000000000215e-02,7.990863959999999766e-01,9.469901050000000264e-01,1.098560181000000080e+00,1.180122852000000000e+00,-8.562006316999999811e+00,1.105789999999999964e+03,7.337539999999999341e-02,4.486786249999999976e-01,7.637025219999999948e-01,1.712676402000000042e+00,1.820982499000000088e+00,9.360199999999999818e+02,6.587049999999999850e-01,1.421000296000000162e+03
4.874448616000000243e+02,4.732314233999999828e+02,4.164691697999999747e+02,4.130504311999999913e+02,4.564630017999999723e+02,4.065914784000000282e+02,3.319386135999999965e+02,3.882158387999999718e+02,-6.047909931000000405e+00,1.247180000000000064e+03,7.123269999999999602e-02,4.308765729999999849e-01,6.916581859999999526e-01,1.766373412000000087e+00,1.800118987999999920e+00,-6.189921365000000009e+00,1.287119999999999891e+03,7.161700000000000010e-02,4.097885199999999895e-01,6.722824699999999654e-01,1.785704310999999933e+00,1.820477971999999944e+00,-1.096951160000000058e+01,9.478579999999999472e+02,5.541920000000000179e-02,6.428015230000000413e-01,8.096059660000000102e-01,1.673476037999999999e+00,1.235776683999999959e+00,-8.126542084000000443e+00,1.091509999999999991e+03,6.962569999999999870e-02,5.553228439999999821e-01,7.649551580000000239e-01,1.675743610999999911e+00,1.665561386999999893e+00,1.045372000000000071e+03,6.728290000000000104e-01,1.553696406999999908e+03
6.027556091999999808e+02,6.283711914000000434e+02,5.887491443000000118e+02,5.266571281000000226e+02,5.503815009999999575e+02,4.767910502999999949e+02,4.713107645000000048e+02,4.266315190999999913e+02,-7.293792290999999928e+00,1.094630000000000109e+03,5.700619999999999993e-02,5.151507499999999906e-01,7.460053439999999592e-01,1.677186604000000081e+00,1.367619356000000064e+00,-7.503354293000000119e+00,1.121480000000000018e+03,5.870759999999999867e-02,5.053467360000000186e-01,7.308313570000000148e-01,1.659354648000000099e+00,1.435273797000000018e+00,-1.007714022999999948e+01,9.349109999999999445e+02,5.290999999999999870e-02,5.782523379999999769e-01,8.146966100000000433e-01,1.653539658999999995e+00,1.232925808999999928e+00,-9.355555116999999754e+00,1.071109999999999900e+03,5.515960000000000307e-02,5.659526719999999900e-01,7.699672739999999793e-01,1.804301667000000053e+00,1.195293229000000013e+00,1.237228000000000065e+03,8.340450000000000363e-01,1.483406770999999935e+03
5.595663825000000315e+02,5.571322252999999591e+02,5.478717071999999462e+02,4.899821362000000136e+02,5.120815112999999883e+02,4.347845055000000229e+02,4.326491017000000170e+02,3.862993245000000115e+02,-7.611229349000000255e+00,1.160640000000000100e+03,5.821989999999999804e-02,4.933038009999999862e-01,7.147569889999999537e-01,1.691013850999999901e+00,1.291950842999999960e+00,-7.938036216000000422e+00,1.224779999999999973e+03,5.896900000000000058e-02,4.703125380000000022e-01,6.894289120000000048e-01,1.637641035999999994e+00,1.398746417999999991e+00,-1.084095519000000074e+01,9.668899999999999864e+02,4.949680000000000052e-02,6.468770649999999733e-01,8.381036360000000407e-01,1.599186286999999984e+00,1.189499987999999897e+00,-9.041648515000000330e+00,1.065960000000000036e+03,5.627460000000000101e-02,5.479912630000000062e-01,7.588101040000000408e-01,1.825749915999999917e+00,1.173986726999999952e+00,1.123542999999999893e+03,7.316770000000000218e-01,1.535572391000000152e+03
5.682761121999999432e+02,5.463982548999999835e+02,5.291682667999999694e+02,4.861516482000000110e+02,5.049117115999999896e+02,4.510534268000000111e+02,4.391825266999999826e+02,4.276211412999999766e+02,-7.030528590000000300e+00,1.093420000000000073e+03,5.527649999999999925e-02,4.436434790000000072e-01,7.379085730000000121e-01,1.779359257999999944e+00,1.627231716000000050e+00,-7.265862862999999727e+00,1.139529999999999973e+03,5.717509999999999953e-02,4.272590439999999767e-01,7.199680480000000271e-01,1.777897631999999950e+00,1.709559994999999999e+00,-9.978931895000000551e+00,9.131200000000000045e+02,4.888710000000000278e-02,6.208144049999999581e-01,8.400927710000000159e-01,1.765897201000000027e+00,1.204884692999999896e+00,-8.880319607000000559e+00,9.750430000000000064e+02,5.266919999999999935e-02,4.924371960000000215e-01,7.823697410000000074e-01,1.788743865000000044e+00,1.324476108999999902e+00,1.143065000000000055e+03,7.758009999999999629e-01,1.473399750999999924e+03
5.197215502000000242e+02,5.371694420999999693e+02,4.167130146999999738e+02,4.440771209999999769e+02,4.601946010999999999e+02,3.844306174999999826e+02,3.606701241999999752e+02,3.745320631999999819e+02,-4.589332454000000006e+00,1.208789999999999964e+03,7.712299999999999711e-02,4.281628390000000173e-01,7.142862349999999916e-01,1.724587045000000041e+00,1.811849398000000111e+00,-4.658041225999999924e+00,1.217700000000000045e+03,7.776379999999999404e-02,4.235232640000000104e-01,7.094148510000000130e-01,1.731394451999999973e+00,1.822822780999999948e+00,-9.462390084999999118e+00,9.564149999999999636e+02,5.653709999999999986e-02,6.489298340000000387e-01,8.474021720000000091e-01,1.560432830999999965e+00,1.235085594999999925e+00,-7.423770538000000307e+00,1.140190000000000055e+03,6.985929999999999918e-02,4.821943650000000137e-01,7.573052540000000388e-01,1.663566426000000043e+00,1.606092663999999948e+00,9.649950000000000045e+02,6.598009999999999708e-01,1.462554619000000002e+03
5.464303890999999567e+02,5.571337810999999647e+02,4.639955805999999825e+02,4.866787302000000182e+02,4.923490907999999990e+02,3.941551499999999919e+02,4.037307043000000135e+02,3.975775423000000046e+02,-7.240996460999999940e+00,1.277430000000000064e+03,7.179149999999999421e-02,4.241410019999999892e-01,6.787992040000000449e-01,1.791716077000000018e+00,1.676681171000000026e+00,-7.286116896000000231e+00,1.289730000000000018e+03,7.327380000000000004e-02,4.175607299999999911e-01,6.724301639999999969e-01,1.790239088000000089e+00,1.688192208000000027e+00,-1.156586468000000067e+01,9.390049999999999955e+02,5.428349999999999842e-02,6.262475149999999768e-01,8.334858029999999696e-01,1.772060755000000043e+00,1.245538368999999923e+00,-1.071856681999999950e+01,9.917409999999999854e+02,5.179500000000000076e-02,6.693019590000000019e-01,8.325753209999999793e-01,1.802566268999999943e+00,1.160088790999999953e+00,9.489289999999999736e+02,6.485710000000000086e-01,1.463107353999999987e+03
