2.656250640186468837e-01,-2.094601438263768434e-01,5.321143924457951563e-02,-7.565590910519347234e-02,-4.588778888870347072e-02,-1.462768372075973766e-01,-6.040925316515113885e-02,-1.072973971782766184e-01,6.693047262804695252e-02,-1.893101906964052283e-01,1.709971108476086854e-01,-3.554804725098358736e-02,-3.106384818012537519e-01,3.741904353798249927e-01,-2.778837266523410121e-01,-2.261574909908165565e-01
2.292526024413132912e-01,-2.266372466812198172e-01,-1.654104693429716763e-02,-2.756520182014818299e-01,3.321469435903760120e-02,1.855866032864841864e-02,6.146720257899532247e-02,2.140463945627096576e-01,-2.294474111449180120e-01,3.793249940936003345e-02,-1.010760178513161051e-01,3.455387330414628755e-01,-6.698790344581830036e-02,-1.327608595844868150e-02,3.330924956944661397e-01,1.775148922830666887e-01
2.868880007794410436e-01,-1.190837887276871149e-01,2.192660688256259024e-02,-2.784376424215669887e-01,1.688771918923797632e-01,9.867657564014033211e-02,8.754970105872322134e-03,3.313305807063512409e-01,3.475247340671666074e-01,1.345953645888963435e-01,1.721629799398080585e-01,1.173287746134455134e-01,-6.368406816510495394e-02,-1.074550178922027421e-01,-2.563691252403693319e-02,3.505433741938220743e-02
2.150779661358319939e-01,-1.247022588500342061e-01,4.411602874587231687e-02,-6.048268307061999832e-02,-1.246175795766504661e-02,-5.175825303270880501e-02,2.321219838743837638e-02,-1.549302282312267354e-01,-2.499462658828034423e-01,4.413961261475188302e-02,5.219829489738432582e-02,3.469472115460814354e-01,1.808783170210721547e-01,-5.893613811492307009e-02,1.935827390356846187e-02,-3.107949217048587287e-01
2.870475410727033050e-01,-6.506379997179291552e-02,3.445707116385306884e-02,-9.644950007404598513e-02,-1.067027809129935112e-01,-1.021295337557366623e-02,-8.005692803067589181e-02,-1.958115204703658740e-01,-2.288021295036312130e-01,-2.146875075050782566e-01,-6.059448573776760744e-02,6.120078825968892217e-02,4.050002129231219244e-02,1.909730374645239592e-01,-1.263847072922520687e-01,3.508059630640958382e-01
2.647033071076143051e-01,-4.331442604172573013e-02,3.031563477598976653e-02,-6.492038504958771300e-03,2.724153187795383402e-02,2.044251970308346659e-03,-1.936787010461595848e-01,-1.560706506070808630e-01,-1.323274457762405321e-01,-5.433218803119050505e-02,1.989774599839831126e-01,-3.560023127103745244e-02,3.075176770400580573e-01,-1.108121368471435275e-01,-9.105588306176334856e-02,1.060322882131499861e-01
2.632398769323929244e-01,-1.055829980364179632e-01,2.289494572079139260e-03,-1.876991883776615855e-01,-9.110750099604437990e-02,7.666406255620652858e-03,1.664885377463908370e-02,-2.176143276281916616e-01,2.601628225402333183e-01,2.192087177440989465e-01,-6.317336248900104478e-02,1.070125788828852828e-02,5.857537559784518205e-02,1.107506005370083174e-01,1.803346911066961988e-01,1.767997506025476562e-01
2.354042131543691574e-01,-2.684903234869154970e-02,3.599949083727509158e-02,4.643154913469985101e-02,8.187672709254177617e-02,-1.290536259188950763e-01,-2.504843373530329376e-01,-6.516964718797629841e-02,-2.049757333685534311e-01,-1.642367362869526226e-01,-9.139651928268788250e-02,-1.492902371212424528e-01,1.477035624703327719e-03,-1.123255667164069042e-02,2.951132026404534314e-01,-5.372308594823817229e-02
-2.200637938818588990e-01,-6.974408398132191100e-02,1.745102151686165337e-01,-4.254089922744138524e-02,-6.896580586744719028e-03,8.248103034330789285e-02,-2.988693700408754858e-02,-4.401122921017079637e-02,-4.578332491072255837e-03,1.204657221050842303e-01,2.533573789919021241e-02,2.459834906370884644e-01,2.261134846961362563e-02,2.440399085657462414e-02,6.131291432373909417e-02,1.173348894858863151e-02
-1.673365464751649101e-01,1.223798463762461666e-02,3.289836343361653322e-03,-3.745739894266116310e-01,1.372322385023919296e-02,-1.954138411838328149e-01,1.209496270330861906e-01,-1.761378551691111238e-01,-5.870146194205789342e-02,-3.938854181580544317e-02,1.719588383266751341e-01,-8.939643743249825469e-02,1.088739761254085697e-01,1.608486952091268962e-01,-7.590933544226353968e-02,-2.127530306643662383e-01
-2.235629678200735382e-01,-1.493370747626324990e-01,9.378044623104825339e-02,1.420721072918119249e-02,1.144255380516332049e-01,-2.116309906505322302e-01,-1.231645129419811635e-01,-1.317511192059249089e-02,-1.098449524422495834e-02,-1.195870396371430666e-01,3.827928065223992760e-02,1.369269512941659883e-01,9.948261487964878136e-02,-1.460926808012336445e-02,-1.919846699236741061e-01,1.889289776608898408e-01
6.783521716283281988e-02,-1.449573415313119007e-01,-4.734780094852291017e-03,9.729975178384601964e-02,-3.832116453497564357e-01,-8.721854042054349998e-02,5.573831860528814103e-02,1.910135036833863209e-01,-1.347082744406203902e-01,7.615419299329095892e-02,6.831037371755392662e-02,-1.069973407255092046e-01,-5.403668604734250536e-02,-2.113663488806445112e-01,7.149013744079546311e-03,-2.614854028745748279e-02
7.199456048802217734e-02,-1.589984403721827755e-01,-2.182045145051902946e-02,3.798917909527710912e-01,-6.209673039704251968e-02,1.001173729088050413e-01,-1.072940769090241081e-01,1.208398481282668968e-01,-9.434337251541158320e-02,1.471745924098223079e-01,1.165099558657328310e-01,6.132105012923232470e-03,1.156058518666289170e-01,1.258192030823116481e-01,-5.478238296299484111e-02,-1.774506597130837693e-01
-1.674923230062757770e-02,3.141317221497764711e-01,-1.927997768527145439e-02,4.618158976915074689e-03,2.207521020384241861e-01,-7.354943639176350634e-02,-2.869410247377031029e-02,2.100041519992039696e-01,-2.275777659016582632e-01,1.344289683475665548e-02,2.766692689288581808e-01,1.744856157050131765e-02,-7.712384309193534571e-02,1.309303942532345499e-01,2.303955068817838681e-01,8.247615962512386267e-02
-1.676108893606342298e-01,-9.302982470233020496e-02,-2.310759200405694894e-02,-8.851326805237694217e-02,3.975990601535468738e-02,3.604371146424479866e-01,-1.965199863891554932e-01,-2.410652901377531854e-01,-1.509388649819976697e-02,-3.518445913953127668e-02,2.610508791349845925e-01,-6.510781851217777028e-02,-1.787656967421262788e-01,3.686655482630501329e-02,-8.925496476744125551e-02,1.068827480440934646e-01
-2.286598669580234000e-01,-5.155332227673094930e-02,1.636212081924769690e-01,-8.380592413774726190e-02,-9.675375711940733528e-04,1.391775590824083364e-01,-5.503665206468263266e-02,-9.654028592370771100e-02,6.863602356551791461e-02,2.265573176398910649e-02,2.502265986328083142e-02,3.187945842369935834e-01,4.255904457041258943e-02,5.598962405821633972e-03,6.886915361364347177e-02,4.909677886488864745e-02
-1.157076319344116921e-01,2.623633406362968837e-02,-4.184694231704762235e-03,-3.612498977790236099e-01,-2.196804386469702886e-02,-1.896463464017714984e-01,1.690487174439596896e-01,-1.459704334992577568e-01,-2.333609506336029038e-01,1.424170190184387563e-01,-5.306583426841352327e-03,-2.446252776390788197e-01,7.237564993788438150e-02,-5.838903391987003422e-02,-4.664795887342337161e-02,-1.936088080965656377e-01
-2.209378097721567125e-01,-1.340749777715491975e-01,7.526485234964531978e-02,-1.376943798795164133e-02,7.972233086944810476e-02,-2.130792537514095697e-01,-8.586226854242853812e-02,1.439035685098992694e-03,-2.422787292008414181e-02,-2.751770518064302132e-02,1.039340901834251733e-03,2.058305256742570533e-01,1.855928818277324532e-01,3.528386569691769475e-02,-2.599752601759414139e-01,3.334062745470016131e-01
4.358651004328907563e-02,-1.814919474970438096e-01,3.548691519183271720e-02,4.385269907825679186e-02,-3.454890221970843278e-01,-3.909825360594528648e-02,-8.547778330717401007e-02,1.218216584517243239e-01,3.050448348363802437e-02,-7.773131782186853966e-02,2.093015625692620507e-01,-1.745688058098322434e-02,-8.392602342074074670e-04,-3.938360414333280657e-02,5.961369255416602841e-02,-4.465820442396482848e-02
1.145056397851610536e-02,-1.529154875264795432e-01,1.312789850527152843e-02,3.096034979980430424e-01,-3.902713324482149498e-02,1.640336101918266898e-01,-1.861320285619628978e-01,3.289764931022903446e-03,4.079050624607939886e-04,1.620501445419772826e-02,2.164388063346311675e-01,1.329705891909624405e-01,1.692543612716597701e-01,8.691774504050843453e-02,-2.428218949587120437e-02,-1.318400600388614785e-01
-1.474165311391745573e-02,2.607199506612454809e-01,-4.845554970384688409e-02,1.199878496556737971e-02,2.357055325420254477e-01,-6.203030253523353355e-02,-1.233599643336254909e-02,2.642287502875713678e-01,-2.368720321743223722e-01,-7.436183680632558850e-03,2.559859352960761614e-01,1.356778152004241844e-01,-1.214049667679342748e-01,1.081068343298615952e-01,2.119885114294307177e-02,7.620024320230596448e-02
-1.619927220098407172e-01,-4.889674517621642180e-02,-5.454367594568248698e-03,-7.646624628502447785e-02,-2.067599105472028159e-02,3.507931573343320286e-01,-1.465215731220825268e-01,-2.532213882283290141e-01,-1.290304932538499094e-01,1.116123993157210892e-01,2.297786767376968908e-01,-9.980069666858186472e-02,-1.104788178121585418e-01,-6.124646585638022361e-02,2.163289051250616712e-01,1.317091380162839498e-01
-3.772896034720683162e-02,3.101239800473124669e-02,2.074322137782595166e-01,4.025135631954235294e-02,-2.235099525179589375e-01,1.405832899238736444e-01,3.322816729519401657e-01,-3.335159395678229111e-02,-1.648600887133177539e-01,1.923825870944024519e-01,-6.219365203026035183e-02,1.090649784294794034e-01,-1.682533576316146418e-01,4.060203391837387543e-01,-3.217430195681211802e-02,7.779491207956192034e-02
-7.695741238218618829e-02,-1.461639947826844921e-01,2.562209406201400030e-01,-2.331876376700618009e-02,-7.247291790691248736e-02,-2.179635503584196887e-01,2.414240759139349990e-01,1.384717848892235426e-01,1.081642498978349770e-01,-6.788471104191362571e-02,4.680929319267764788e-01,1.367624529162969095e-02,6.123761442587882797e-02,-1.281449065480621541e-01,-3.217850654952865777e-03,-3.099633910716978469e-02
-1.262475525196303239e-01,-1.619147572380683908e-01,1.846472900205938239e-01,9.773561828776737570e-02,-1.067691443121571854e-01,-2.086097804645336007e-01,2.357933462709628850e-02,-8.854828811087642193e-02,3.125166406172387723e-01,5.682031610685906592e-02,-4.505792590908264117e-02,-9.066869694479318120e-02,-2.599985642794483756e-02,2.199154236982743815e-01,4.101285031200011533e-01,1.298670095756210563e-01
-4.065318796402277862e-02,1.742043833616866572e-02,-2.314018027312447490e-01,-9.836912160036591357e-02,-1.970503211824203571e-01,-1.054396395572917561e-01,-8.706627303470730606e-02,3.602140366758632001e-02,-9.494546174903725766e-02,-2.603714128271580885e-02,1.630524053484402880e-01,3.333857613688388788e-02,-3.574105542336041830e-01,1.830523423127671800e-01,-6.362467656437617060e-03,8.357385732339109308e-02
-2.798701777819007780e-02,1.357364584311849531e-01,-2.610910519241255168e-01,-9.833639103641038381e-02,-8.615176218416048526e-02,-1.308288447621555883e-01,-2.992982767275839118e-01,-1.546600771477573411e-01,-5.214512622343244787e-03,3.503720771625153385e-01,-1.036350615929160085e-01,2.813826293595588224e-01,6.269024524234878548e-02,-1.162235902002847071e-02,-7.449747603287408537e-02,-1.838643874496729835e-01
5.530209585467720651e-03,5.891756552488827681e-02,2.296650652106509705e-01,2.841274297509224084e-02,-1.267801503308663841e-02,1.237842352448887823e-01,2.683968614416117893e-01,4.790215711563671278e-03,-2.039966051910886424e-01,-1.698104280215017026e-01,1.581628102934826315e-03,-6.329925683351653176e-02,4.117753270656276943e-01,1.364678906628123689e-01,1.140619221069895939e-01,4.476959153568463301e-02
2.066140781081561573e-02,-5.119103349767484962e-02,1.678390396000769558e-01,3.267546028700912125e-02,1.108904054372648468e-01,-2.823796744290141825e-01,-3.139622140143758511e-01,9.425617592645779697e-02,-7.854650205217966752e-02,4.748249906082642191e-01,8.021672671374004138e-02,-3.322583648209471718e-01,6.365517594592927375e-02,1.236611051483989115e-01,-4.259340286017807009e-02,2.340785047533435470e-01
-1.008230450939965467e-01,-1.329869377916395590e-01,1.581305187695717929e-01,4.218787780742796339e-02,-1.269969896666542919e-01,1.052291233599999265e-01,-8.342488043310511761e-03,2.068597362929843475e-01,-2.968971851035556719e-01,3.032926652802621081e-01,-2.194507023899400500e-01,-2.603060921569449668e-02,-8.844880626882588304e-02,9.931127612556990558e-02,-1.283728596904268882e-01,-1.090244039529031372e-01
-1.492330707914892585e-01,-2.008561261784856111e-01,1.385919607304087753e-01,-2.339237641699326020e-01,-3.984069875135110017e-02,-3.654565048080964107e-02,-1.652327482721224761e-01,8.925258073741308695e-02,-8.664816937346500603e-02,8.410496454699616098e-02,6.284271368828916321e-03,-4.440168298906328054e-03,-3.397184052435583967e-02,-2.500367514503023525e-01,1.166623491967952592e-01,-1.677406503688015360e-01
-1.544539134153550819e-01,-1.707963428334709766e-01,1.193010147890485873e-01,6.241248961537990830e-02,7.118293752615036107e-02,-2.307900469276994992e-01,-2.260510637024218117e-01,8.143010509558674948e-02,-7.174793355667193062e-02,-2.849212811299666193e-01,-3.302180314268408634e-01,2.770039521579812855e-02,-1.522645987890366426e-01,5.284718639527612866e-02,1.127815995202040567e-01,-5.304178452401665800e-02
1.795320075750025599e-02,2.261025061583939871e-02,-1.740164332265016212e-01,2.651353780344421762e-02,-3.385124646037299123e-01,-5.820247410165071966e-02,1.067400762845120837e-01,-6.966031915435721977e-02,-1.631299484349180706e-01,1.305451070505240195e-02,4.570832294560350784e-02,-1.244592223955717780e-01,-8.813436221993814837e-03,-3.220214207385807548e-01,-1.318321583772574107e-02,3.410492350650909388e-01
2.319733228321898058e-02,1.183539295802674141e-01,-1.911276162210264751e-01,1.966542972919301524e-01,-5.550670003872202642e-03,-2.516892385637241047e-01,7.829287068580985387e-02,-2.170461519290669550e-01,8.050457234365220038e-02,1.568041991063715279e-01,1.680475584507183651e-01,9.865177173569099345e-02,1.550542619578433590e-01,1.756505928140007500e-01,3.137189683234594684e-01,-8.395549945826874527e-02
